DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,25,$115067.32,$24506.16,$23789.36
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,12,$67407.58,$28905.58,$28318.58
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,18,$72352.11,$22453.72,$21709.66
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,25,$52721.12,$18767.08,$17628.88
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,34,$54369.41,$17592.76,$16914.94
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,73,$67448.23,$20205.54,$18268.39
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,27,$108447.70,$28310.74,$27433.85
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,18,$83565.83,$27125.27,$21373.66
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,91,$90513.98,$26378.89,$24212.54
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,11,$85218.27,$23651.63,$21117.27
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,71,$70788.83,$21940.53,$20435.80
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,19,$24368.10,$13252.21,$10338.05
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,61,$50311.34,$16589.08,$14665.19
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,11,$67226.36,$27857.09,$27151.27
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,118,$88265.81,$26180.88,$24192.08
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,35,$62170.42,$17352.57,$16112.45
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,272,$64324.87,$16110.39,$14240.81
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,19,$62966.78,$15695.78,$14866.73
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,128,$58750.88,$14775.99,$13899.49
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,13,$71804.00,$15860.38,$15168.69
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,254,$56789.05,$14942.24,$13956.53
252 - OTHER VASCULAR PROCEDURES W MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,18,$105225.83,$30423.00,$29766.22
252 - OTHER VASCULAR PROCEDURES W MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,13,$66538.23,$38477.00,$37938.38
252 - OTHER VASCULAR PROCEDURES W MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,34,$121208.17,$35542.05,$34356.64
252 - OTHER VASCULAR PROCEDURES W MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,27,$57037.59,$26045.07,$25377.81
252 - OTHER VASCULAR PROCEDURES W MCC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,15,$40256.86,$23591.20,$22836.53
252 - OTHER VASCULAR PROCEDURES W MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,158,$75479.83,$26170.14,$24473.71
253 - OTHER VASCULAR PROCEDURES W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,27,$84561.00,$22853.59,$20279.51
253 - OTHER VASCULAR PROCEDURES W CC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,30,$93604.36,$24015.40,$22344.53
253 - OTHER VASCULAR PROCEDURES W CC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,22,$40843.22,$19950.86,$19387.77
253 - OTHER VASCULAR PROCEDURES W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,88,$79675.42,$20824.05,$19152.28
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,32,$66319.00,$15405.53,$12964.18
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,12,$56956.66,$15238.08,$12203.66
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,12,$27237.66,$13399.25,$12555.58
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,51,$48454.01,$13244.45,$11531.05
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,12,$68755.91,$17229.41,$16668.75
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,15,$56385.33,$16786.80,$15963.06
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,154,$53713.21,$16227.81,$15139.63
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,17,$41359.11,$10331.11,$8918.76
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,13,$33427.07,$9746.00,$9228.46
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,87,$28486.67,$10198.19,$8624.60
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,16,$29710.93,$6981.93,$5910.18
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,34,$22997.82,$6819.97,$5697.20
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,126,$59858.69,$17268.81,$15939.25
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,51,$32259.82,$10281.35,$8022.33
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,12,$37188.25,$12891.66,$11591.41
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,32,$36405.65,$9055.28,$8175.87
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,298,$34526.06,$9449.16,$8261.05
291 - HEART FAILURE & SHOCK W MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,40,$60875.20,$14384.50,$13893.27
291 - HEART FAILURE & SHOCK W MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,45,$47712.37,$21518.20,$20782.28
291 - HEART FAILURE & SHOCK W MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,12,$47131.41,$14092.25,$13623.25
291 - HEART FAILURE & SHOCK W MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,32,$33493.21,$9957.00,$9396.00
291 - HEART FAILURE & SHOCK W MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,116,$26590.40,$12441.07,$11698.68
291 - HEART FAILURE & SHOCK W MCC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,51,$30355.60,$12022.82,$11218.47
291 - HEART FAILURE & SHOCK W MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,229,$41985.58,$13386.82,$12479.65
292 - HEART FAILURE & SHOCK W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,95,$27489.60,$9189.77,$8139.07
292 - HEART FAILURE & SHOCK W CC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,61,$29525.49,$13175.59,$12450.88
292 - HEART FAILURE & SHOCK W CC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,28,$27494.96,$10139.39,$9157.00
292 - HEART FAILURE & SHOCK W CC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,55,$23043.43,$6553.94,$5638.85
292 - HEART FAILURE & SHOCK W CC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,155,$20071.25,$8620.41,$7947.89
292 - HEART FAILURE & SHOCK W CC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,48,$28510.02,$8112.52,$7503.35
292 - HEART FAILURE & SHOCK W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,334,$26381.11,$9030.73,$8042.50
293 - HEART FAILURE & SHOCK W/O CC/MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,49,$19247.87,$6082.12,$5303.18
293 - HEART FAILURE & SHOCK W/O CC/MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,45,$19434.84,$8700.71,$8160.51
293 - HEART FAILURE & SHOCK W/O CC/MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,48,$15562.66,$4233.31,$3162.87
293 - HEART FAILURE & SHOCK W/O CC/MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,67,$15361.13,$5786.38,$5033.73
293 - HEART FAILURE & SHOCK W/O CC/MCC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,23,$20572.00,$5424.00,$4394.60
293 - HEART FAILURE & SHOCK W/O CC/MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,140,$17887.47,$5991.82,$5098.32
300 - PERIPHERAL VASCULAR DISORDERS W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,19,$34570.78,$8738.94,$8027.36
300 - PERIPHERAL VASCULAR DISORDERS W CC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,22,$23226.77,$13058.54,$12495.45
300 - PERIPHERAL VASCULAR DISORDERS W CC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,25,$31798.68,$9629.20,$8712.00
300 - PERIPHERAL VASCULAR DISORDERS W CC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,14,$18274.42,$5492.50,$4771.64
300 - PERIPHERAL VASCULAR DISORDERS W CC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,28,$15118.60,$8028.78,$7145.07
300 - PERIPHERAL VASCULAR DISORDERS W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,82,$24502.02,$8280.23,$7415.59
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,17,$20111.52,$6128.11,$4487.52
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,14,$12450.00,$5534.42,$4571.00
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,49,$18022.24,$5586.36,$4697.34
303 - ATHEROSCLEROSIS W/O MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,22,$18037.22,$7642.13,$6734.63
303 - ATHEROSCLEROSIS W/O MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,11,$14790.63,$4956.36,$4136.00
303 - ATHEROSCLEROSIS W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,19,$17592.73,$5130.52,$3980.05
305 - HYPERTENSION W/O MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,18,$15690.77,$5692.83,$4489.94
305 - HYPERTENSION W/O MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,43,$14470.02,$7777.93,$6783.51
305 - HYPERTENSION W/O MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,17,$13000.70,$5141.17,$4159.29
305 - HYPERTENSION W/O MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,34,$19404.97,$5661.00,$4029.23
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,18,$34218.66,$10937.38,$9913.94
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,15,$63420.00,$23289.13,$22538.66
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,13,$26616.15,$7284.07,$6425.61
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,19,$24599.52,$10334.57,$9551.89
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,65,$45382.40,$12110.24,$11302.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,34,$31321.08,$8644.26,$7887.97
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,16,$31170.12,$11450.31,$10603.31
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,29,$22689.62,$5107.65,$4371.51
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,24,$15034.50,$6981.91,$5992.75
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,11,$28375.36,$6639.00,$5715.72
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,87,$22815.43,$7648.88,$6591.97
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,41,$15751.12,$5082.53,$4138.53
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,21,$17073.76,$7474.57,$6568.85
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,53,$14101.15,$3543.62,$2477.39
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,28,$13174.75,$4831.28,$3666.17
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,13,$18184.07,$4519.00,$3648.23
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,90,$14911.86,$4912.90,$3868.00
312 - SYNCOPE & COLLAPSE,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,61,$16778.70,$6292.24,$5254.80
312 - SYNCOPE & COLLAPSE,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,71,$17767.84,$8804.07,$7891.15
312 - SYNCOPE & COLLAPSE,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,28,$23013.75,$7012.53,$6105.17
312 - SYNCOPE & COLLAPSE,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,33,$13868.78,$4202.84,$3323.57
312 - SYNCOPE & COLLAPSE,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,38,$16279.10,$6026.23,$5284.86
312 - SYNCOPE & COLLAPSE,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,22,$21376.72,$5677.00,$4908.09
312 - SYNCOPE & COLLAPSE,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,113,$20272.02,$6211.70,$5101.84
313 - CHEST PAIN,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,69,$14692.37,$4922.52,$4048.56
313 - CHEST PAIN,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,96,$16769.64,$7021.29,$6089.45
313 - CHEST PAIN,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,16,$15254.68,$5135.31,$4106.43
313 - CHEST PAIN,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,11,$15057.09,$3247.18,$2541.36
313 - CHEST PAIN,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,45,$13842.91,$4651.80,$3828.06
313 - CHEST PAIN,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,18,$19053.77,$4353.00,$3542.55
313 - CHEST PAIN,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,117,$17549.78,$4749.65,$3893.74
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,31,$42575.58,$16470.61,$15423.83
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DC - Washington,17,$60866.47,$27368.41,$26904.17
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,32,$58126.12,$17690.37,$16034.15
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DC - Washington,12,$49464.66,$13112.25,$12551.50
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,30,$26966.46,$14881.33,$13901.33
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DC - Washington,15,$35429.80,$14363.00,$12962.40
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,157,$63688.87,$17276.78,$15418.30
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,18,$35090.44,$8476.72,$7521.22
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,18,$49906.11,$13592.61,$9776.55
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,DC - Washington,12,$14855.08,$7962.25,$7260.08
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,90011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,DC - Washington,49,$28072.26,$8502.08,$7814.93
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DC - Washington,13,$184830.69,$52790.46,$51772.23
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,90004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DC - Washington,22,$171932.68,$56234.22,$55529.63
